Timestamp,Joy_LY,Joy_RY,Left_Speed,Right_Speed,Distance
2025-01-15 17:26:45,-99,88,-99,88,0.43
2025-01-15 17:26:45,-99,88,-99,88,0.40
2025-01-15 17:26:45,-99,88,-99,88,0.37
2025-01-15 17:26:45,-99,88,-99,88,0.34
2025-01-15 17:26:45,-99,88,-99,88,0.34
2025-01-15 17:26:45,-99,88,-99,88,0.31
2025-01-15 17:26:45,-99,88,-99,88,0.29
2025-01-15 17:26:45,-99,88,-99,88,0.27
2025-01-15 17:26:46,40,88,-99,88,0.25
2025-01-15 17:26:46,100,88,40,88,0.25
2025-01-15 17:26:46,100,88,100,88,0.24
2025-01-15 17:26:46,100,87,100,88,0.23
2025-01-15 17:26:46,46,79,100,87,0.22
2025-01-15 17:26:46,97,-51,46,79,0.20
2025-01-15 17:26:46,19,-99,97,-51,0.18
2025-01-15 17:26:46,-99,-99,19,-99,0.15
2025-01-15 17:26:46,-99,-99,-99,-99,0.12
2025-01-15 17:26:46,-99,-99,-99,-99,0.10
2025-01-15 17:26:47,-99,-99,-99,-99,0.10
2025-01-15 17:26:47,-99,-99,-99,-99,0.11
2025-01-15 17:26:47,-99,-99,-99,-99,0.11
2025-01-15 17:26:47,-35,-99,-99,-99,0.11
2025-01-15 17:26:47,100,-99,-35,-99,0.10
2025-01-15 17:26:47,100,-99,100,-99,0.11
2025-01-15 17:26:47,100,-99,100,-99,0.12
2025-01-15 17:26:47,0,-99,100,-99,0.12
2025-01-15 17:26:47,0,-99,0,-99,0.12
2025-01-15 17:26:48,100,0,0,-99,0.12
2025-01-15 17:26:48,100,0,100,0,0.13
2025-01-15 17:26:48,100,100,100,0,0.13
2025-01-15 17:26:48,100,100,100,100,0.13
2025-01-15 17:26:48,68,100,100,100,0.13
2025-01-15 17:26:48,0,0,68,100,0.12
2025-01-15 17:26:48,0,0,0,0,0.12
2025-01-15 17:26:48,0,0,0,0,0.11
2025-01-15 17:26:48,-6,0,0,0,0.11
2025-01-15 17:26:48,-99,100,-6,0,0.11
2025-01-15 17:26:49,-99,100,-99,100,0.11
2025-01-15 17:26:49,0,0,-99,100,0.11
2025-01-15 17:26:49,0,0,0,0,0.11
2025-01-15 17:26:49,0,0,0,0,0.10
2025-01-15 17:26:49,0,0,0,0,0.11
2025-01-15 17:26:49,0,0,0,0,0.10
2025-01-15 17:26:49,0,0,0,0,0.10
2025-01-15 17:26:49,0,0,0,0,0.10
2025-01-15 17:26:49,0,0,0,0,0.10
2025-01-15 17:26:49,0,0,0,0,0.10
2025-01-15 17:26:50,0,0,0,0,0.10
2025-01-15 17:26:50,0,0,0,0,0.10
2025-01-15 17:26:50,0,0,0,0,0.10
2025-01-15 17:26:50,0,0,0,0,0.10
2025-01-15 17:26:50,0,0,0,0,0.10
2025-01-15 17:26:50,0,0,0,0,0.10
2025-01-15 17:26:50,0,0,0,0,0.10
2025-01-15 17:26:50,0,0,0,0,0.10
2025-01-15 17:26:50,0,0,0,0,0.10
2025-01-15 17:26:50,0,0,0,0,0.10
2025-01-15 17:26:51,0,0,0,0,0.10
2025-01-15 17:26:51,0,0,0,0,0.10
2025-01-15 17:26:51,0,0,0,0,0.10
2025-01-15 17:30:46,0,0,0,0,1.43
2025-01-15 17:30:46,0,0,0,0,1.43
2025-01-15 17:30:46,0,0,0,0,1.43
2025-01-15 17:30:46,0,0,0,0,1.43
2025-01-15 17:30:46,0,0,0,0,1.43
2025-01-15 17:30:47,0,0,0,0,1.43
2025-01-15 17:30:47,0,0,0,0,1.43
2025-01-15 17:30:47,0,0,0,0,1.43
2025-01-15 17:30:47,0,0,0,0,1.43
2025-01-15 17:30:47,0,0,0,0,1.43
2025-01-15 17:30:47,0,0,0,0,1.43
2025-01-15 17:30:47,0,0,0,0,1.42
2025-01-15 17:30:47,0,0,0,0,1.43
2025-01-15 17:30:47,0,0,0,0,1.43
2025-01-15 17:30:47,18,0,18,0,1.43
2025-01-15 17:30:48,100,87,100,87,1.43
2025-01-15 17:30:48,100,100,100,100,1.43
2025-01-15 17:30:48,100,100,100,100,1.42
2025-01-15 17:30:48,100,100,100,100,1.42
2025-01-15 17:30:48,100,100,100,100,1.41
2025-01-15 17:30:48,100,100,100,100,1.39
2025-01-15 17:30:48,-89,100,-89,100,1.35
2025-01-15 17:30:48,-99,100,-99,100,1.32
2025-01-15 17:30:48,20,100,20,100,1.28
2025-01-15 17:30:48,100,100,100,100,1.25
2025-01-15 17:30:49,100,100,100,100,1.22
2025-01-15 17:30:49,100,100,100,100,1.19
2025-01-15 17:30:49,100,100,100,100,1.16
2025-01-15 17:30:49,100,100,100,100,1.12
2025-01-15 17:30:49,100,100,100,100,1.08
2025-01-15 17:30:49,100,100,100,100,1.04
2025-01-15 17:30:49,100,100,100,100,1.04
2025-01-15 17:30:49,100,100,100,100,1.01
2025-01-15 17:30:49,100,100,100,100,0.97
2025-01-15 17:30:49,100,100,100,100,0.94
2025-01-15 17:30:50,100,100,100,100,0.89
2025-01-15 17:30:50,100,93,100,93,0.85
2025-01-15 17:30:50,100,0,100,0,0.81
2025-01-15 17:30:50,100,-99,100,-99,0.77
2025-01-15 17:30:50,100,-99,100,-99,0.73
2025-01-15 17:30:50,100,7,100,7,0.70
2025-01-15 17:30:50,17,100,17,100,0.66
2025-01-15 17:30:50,0,100,0,100,0.64
2025-01-15 17:30:50,0,0,0,0,0.60
2025-01-15 17:30:50,-99,100,-99,100,0.57
2025-01-15 17:30:51,-99,100,-99,100,0.57
2025-01-15 17:30:51,0,0,0,0,0.54
2025-01-15 17:30:51,0,0,0,0,0.51
2025-01-15 17:30:51,0,0,0,0,0.47
2025-01-15 17:30:51,100,-99,100,-99,0.44
2025-01-15 17:30:51,100,-99,100,-99,0.41
2025-01-15 17:30:51,80,-78,80,-78,0.38
2025-01-15 17:30:51,0,0,0,0,0.35
2025-01-15 17:30:51,-99,0,-99,0,0.33
2025-01-15 17:30:52,-99,100,-99,100,0.31
2025-01-15 17:30:52,0,20,0,20,0.29
2025-01-15 17:30:52,0,0,0,0,0.27
2025-01-15 17:30:52,0,0,0,0,0.25
2025-01-15 17:30:52,7,100,7,100,0.23
